RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10
242442,Cherrydale,Arlington,VA,Washington,Arlington,2969,248200,244700,243100,242000,240600,239500,238600,237700,237800,238900,240400,241900,242400,241500,240500,241400,244300,247100,249700,252100,254400,255900,257800,259200,261100,262900,264000,264000,265300,268000,270700,273600,277300,280600,282900,285500,288400,291400,293500,296100,298200,298300,297800,299100,301600,304700,308200,313500,318700,322600,327100,332500,338200,344400,350100,354400,357600,360400,362300,364100,368600,375300,382200,388700,393000,397500,403900,409200,414300,421400,430800,438500,443100,445400,449700,455300,462200,469500,476500,483700,491300,498400,503000,508200,516300,526000,533000,536200,538400,541400,547100,556000,564100,570400,579700,590200,598300,607200,618000,631500,645200,656400,663700,669400,672900,674700,677400,684600,694500,704100,710200,714300,716800,719600,723100,727000,730600,731700,728900,723800,720400,718600,717600,715600,713500,712100,711600,711900,713900,718400,724700,730200,733600,732500,726200,720500,719100,718600,714900,710500,707600,705700,705000,704200,701900,702700,710400,715400,716700,717700,718900,718100,714000,706700,702200,700800,698000,694000,690200,688400,688600,689600,689800,687200,694000,711100,720800,718800,719600,722000,724400,728700,731800,733500,736100,739500,737900,733700,731700,735200,738600,740800,741100,742600,744400,745400,748700,753500,756300,758500,760800,760300,756000,749200,747600,751100,753100,754200,758700,763400,763900,761500,763700,771300,781500,790600,796300,798900,801100,803200,804400,807700,813500,815400,811400,807000,807000,812100,817100,819900,823800,827700,829800,833600,837300,839500,842000,845800,849600,854800,859100,859700,859700,860200,859300,858700,860000,863000,867500,872400,875200,876200,874400,871300,869800,871400,872900
268831,Takoma,Washington,DC,Washington,District of Columbia,2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171600,169900,166200,164800,164100,162200,160100,159700,160600,162300,163600,165200,167500,170100,171600,172300,172800,173600,176000,179300,183100,185400,188300,193900,200700,204800,206900,207300,206100,206000,207700,210400,212200,213600,215900,219700,223200,225700,227900,230300,234500,240800,248200,254000,258300,260600,263000,268100,273800,278800,284400,292200,299200,304100,306900,310900,315300,319100,321800,324200,328400,335100,343100,351800,360600,371400,384400,393800,398800,405000,409600,413400,416200,415200,409600,407600,408800,409800,408700,407200,410500,418200,422400,421200,420400,421900,425700,428500,428800,426500,422200,419500,420400,422000,424200,428400,431900,435000,435800,431700,425400,419900,414200,410700,408100,403800,400200,397800,395400,392100,388600,385200,382500,379100,374300,370500,368400,365500,361800,358400,356000,354300,353100,351800,352100,356500,367200,376600,378800,379400,383200,386100,386600,385400,383000,380300,377100,375600,373600,368800,363300,361800,360700,358000,354900,352700,351200,353500,359700,365200,369200,372800,373900,373400,374000,374700,374800,376900,383500,390000,394100,396000,396800,397400,400700,403400,406000,412600,422600,431600,437800,442200,447500,453600,458800,464400,471600,478100,481400,480500,479100,479700,479600,477300,477500,478700,476900,475600,480500,487900,494500,501200,506700,508100,505600,503200,504800,507100,506200,502200,497100,493400,493800,498000,502700,509600,523300,539600,551100
271792,Waverly Hills,Arlington,VA,Washington,Arlington,3112,189700,188200,188200,188600,188400,187700,187200,187000,187200,188000,188600,189400,190000,189900,189400,189600,189800,190200,191900,194700,196300,196200,196400,197600,199400,200400,200000,198600,197800,196900,196200,196800,198400,199800,200900,202400,204300,207000,208900,210500,212100,214000,215300,217300,220100,223700,227100,229600,232400,237100,243500,249300,253400,257900,261000,262200,264100,267000,267900,268500,270600,273700,276300,279700,285300,291400,297000,300600,303300,306300,312000,317600,322100,324700,326800,328200,330800,336200,344200,352300,359700,367100,374500,382300,388000,392100,396900,404300,411900,417500,421300,426600,433000,438800,444700,451300,459200,467500,476400,484400,492300,499500,506900,513400,517500,520600,526500,534400,542200,549500,555900,561700,566200,568700,570300,573600,578100,580800,578600,575700,575700,576700,576300,573900,570800,567400,565500,565300,565800,564800,562900,561300,559400,556600,555000,555100,554000,552200,549700,546200,542800,542200,543300,543800,542200,539700,536400,531600,527200,524500,523500,522300,520300,519000,519400,520500,521100,522300,524500,527400,530200,535200,539900,541600,544300,550600,554800,554500,554400,553800,554100,555500,557000,554700,550300,546900,543500,539000,537200,539600,540900,541700,542100,543000,545700,549800,554200,561000,566400,568700,571100,571800,568600,567600,571300,576200,578800,580100,581700,582400,583200,584700,585600,589800,598900,607100,611500,614100,615700,616700,617200,618300,620900,622400,620100,615000,613700,614600,614400,614000,614600,613500,614700,616700,616500,616700,618800,620600,623500,626900,627800,626500,627100,630800,635400,639700,644100,647900,651700,656300,659700,661700,663000,664900,668700,672600,674100
271758,North Highland,Arlington,VA,Washington,Arlington,3153,109000,106800,105100,105500,105600,104700,103700,102000,100800,100900,101500,101500,101200,101000,100900,100400,100200,100500,100700,101100,101200,100500,98900,97800,97000,96800,96300,95700,95700,96700,97400,97600,98100,99500,101500,102900,103300,103300,103600,104200,104800,105400,106300,107400,108400,109700,110500,110300,109800,110400,112100,113500,114000,114200,114400,114800,116300,118500,119900,120400,121600,123700,125100,126400,128700,132200,137500,142900,146000,149200,154100,158700,162400,165000,167300,171100,175500,178600,181100,185700,190800,194100,196000,198800,203400,209300,214300,218600,223800,227700,230200,232200,234500,237300,241900,247500,253200,259400,268200,278400,286800,293700,299200,303600,307700,312000,316600,322800,330600,338900,346100,350800,353700,356900,360200,363400,367000,369800,370600,369800,367200,363700,358800,350700,343500,340600,339700,338200,336300,334800,334600,335900,336400,335800,334700,334200,333600,332100,329900,328100,327300,326500,324900,323400,322000,319800,317500,316000,315500,315400,315900,315000,312900,311600,312100,312300,311400,310700,311100,311800,312000,312400,313100,313400,314400,317000,317500,315300,313600,312300,311100,311600,312300,311000,308000,305100,303800,304300,304800,304700,304900,305500,304800,305000,307000,309000,310700,312800,313400,311800,309500,307200,305400,304100,303700,303200,300700,298600,298600,299200,298600,298200,300600,305000,308800,311700,314500,316000,317400,318800,319600,321000,323500,324200,322000,318100,315300,314500,314900,315400,315600,315300,315700,317100,318700,318600,317400,318000,320200,322600,322400,318900,316000,315500,314900,313900,313500,313800,315000,317400,318400,317300,317900,319700,320600,319500,318000
275082,Potomac Yard-Potomac Greens,Alexandria,VA,Washington,Alexandria City,3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752000,756700,759500,762500,761400,755900,753400,751900,745100,745600,752000,758100,757100,754100,753400,757500,758300,759000,762600,769400,773300,775900,775500,772000,768300,766800,767800,767900,754100,728100,711500,710100,714900,721700,735600,753200,763300,759500,752500,748500,751500,766500,782200,791300,800300,804900,798400,788400,781700,781800,791200,804600,813900,817000,817300,819000,820800,823200,823700,822800,823800,826100,828300,825600,815300,804100,801800,802900,799000,791100,781500,776400,778900,782400,782200
121767,North Michigan Park,Washington,DC,Washington,District of Columbia,3228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125400,125000,123600,123400,123300,123200,124300,126100,127100,128300,129600,130500,131500,132800,133600,134000,133400,132700,132500,132400,133500,135100,136600,139900,145000,148000,148800,148900,149300,150600,152700,154400,155200,155200,155300,156900,159100,160500,161100,162700,164700,166500,168700,171400,174500,177100,178100,177900,178200,179400,181100,183700,186500,190000,194300,198700,202700,207800,213200,218800,224200,229300,232300,235100,239700,244200,245400,246000,248200,251200,256000,263000,270100,276100,282200,288200,294000,299400,303700,307500,311700,314900,317200,319700,322500,324200,326300,328300,329700,330300,331800,334400,338000,340600,341400,341500,342900,346800,350200,352000,352600,352900,350200,344500,339600,336200,331500,326500,321400,315000,308800,304200,301900,299500,296100,293100,290100,286700,283700,279300,273800,269300,265400,260200,255400,252600,254900,258000,256800,254300,255100,256000,254800,253700,253700,253700,251700,249700,246700,243600,241700,242300,242500,242200,241800,241300,239800,239600,239800,239800,239800,239800,239700,240200,240900,241700,243000,244300,244500,243900,244000,245200,247700,249300,249500,249400,249800,251700,254200,257000,261300,267100,273300,278600,281900,285800,293100,300800,306700,311200,315600,318600,322200,326000,328600,330500,333300,335900,340300,345400,350200,354900,360000,364900,370700,375100,377200,379400,381000,382400,382700,379200,375100,374500,377200,381400,384100,387500,393300
268832,Wakefield,Washington,DC,Washington,District of Columbia,3259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173400,172500,173200,172900,171600,173600,176200,174900,171900,172500,174900,178200,182600,185600,188200,193500,200100,207000,214300,222000,228200,229800,228800,230600,235700,241200,246800,249700,250400,250900,255900,263400,269700,273700,278500,283500,287700,292300,295200,296600,300100,309500,319700,325900,328500,331700,336200,342800,349900,352200,352000,353700,355500,356400,360400,366600,372400,378900,385200,390200,394300,399500,405500,410100,411700,414800,417400,417200,420100,428400,435300,438800,440800,444600,448900,453100,458800,462500,463400,465800,468500,469700,472800,477100,481200,484500,487100,490400,495600,500400,501900,501700,500200,496000,489800,483900,481200,480400,479800,478500,477000,476400,474000,471000,470500,472500,473600,471600,466100,460900,457800,455400,452800,449700,448400,447700,445500,442700,441100,441100,441900,443000,445200,446200,444900,443600,444500,446100,448500,450700,454600,460400,460500,454600,450600,451500,453600,455800,456600,457100,457700,457300,454900,452400,451800,449500,445500,444200,443500,439700,438000,437100,435700,435300,436700,436300,438600,444300,450100,452300,454700,458000,460400,462000,464100,464200,460200,455000,451200,447600,440300,434700,432500,431900,431900,435800,440600,446200,450300,451900,454000,463700,479000,490900,497900,502500,504600,501700,497200,494500,494900,496800,499900,504200,505900,503100,500500,502600,506400,510500,512400,513300,515000,518900,523600,525800,527000,528100,526900,524500,524200,522900,521700,520800,519600
121727,Garfield Heights,Washington,DC,Washington,District of Columbia,3274,,,,,,,,,,,,,,,,,,,,,,,,,,,91000,90900,91600,93100,95200,96100,96300,97500,97500,94900,90800,89600,88800,85000,81300,81900,84100,85300,84700,83300,82900,83200,84000,87100,91100,92100,90400,88100,84300,79700,77400,76500,75900,75200,76000,76800,77700,77800,77700,78200,78200,78800,79700,79500,78000,76900,77400,79600,81200,81600,81800,82200,82700,84400,86700,88100,89300,90400,90000,90700,92300,92900,93400,94800,96200,96100,96900,99000,100900,102500,105300,106800,108500,111400,114200,116200,119900,125700,131400,136300,141100,145200,147600,149800,152100,154400,156000,156900,157500,158500,159900,164100,170700,177500,183700,189900,194300,197200,199500,202300,204600,206200,205200,201700,199500,200200,201100,201100,200400,199800,200200,201500,201400,198700,194100,189800,187400,186800,185500,183000,181600,182200,183100,182900,183400,185900,186000,181700,177300,173500,168300,163900,161800,160500,159600,158900,158800,157200,160100,167100,169000,162600,158200,157600,156700,153500,150200,148900,148800,149000,147400,145100,143900,145900,149400,152200,153400,154000,153600,151900,148700,146300,146200,147200,148000,149000,148600,147100,146500,147900,149100,148000,145600,144300,143100,142600,142600,142200,142400,141500,137900,134500,134500,136000,138200,139700,140900,140600,140400,141900,144300,144900,144900,144300,143900,145900,149800,152900,155300,157500,161300,166300,169600,173100,180100,188900,194500,195700,193900,193100,191700,189300,187800,187300,187400,188300,189500,190400,191000,191900,193200
271774,Rock Spring,Arlington,VA,Washington,Arlington,3286,292900,297400,299200,298900,300000,301800,302900,304600,306600,308800,310600,312900,314500,311900,308800,307100,305700,303800,303200,303700,306400,308600,310200,311500,311200,310100,310400,310100,308300,306300,304200,302200,301500,301400,304100,309400,314700,317900,321900,327500,334800,341400,348400,354900,360500,364800,370400,377900,386100,392100,398700,407300,415200,421000,426000,431200,436500,442300,444500,442600,440000,442900,447600,449700,451200,455600,460100,464000,468900,474900,481500,488300,494400,497000,497500,498400,500200,502700,506900,512600,518300,523700,529200,535600,542500,550300,557900,568200,580900,591600,599600,607500,615800,623500,632200,641600,651500,661000,670600,676700,680200,683400,687700,693000,696600,697200,699500,706300,713300,721000,726100,730200,733800,739800,746400,752800,755800,756700,756500,754800,753500,755500,760300,764300,767100,769500,771400,771100,769200,769100,770600,772800,775100,774300,770300,766700,763700,761600,758700,755200,753300,753200,750800,748100,746400,746100,747900,747700,745800,744800,743900,740500,739200,740900,744600,746900,747600,747300,745300,742800,740500,737200,735900,738100,746700,758100,763800,760600,755700,749200,746000,749900,757900,764900,767700,768600,765800,760400,757300,761500,768300,774200,778400,783900,789500,793300,798000,802300,801800,799700,800700,801500,799700,796900,795800,795100,794300,792700,793100,794200,793600,791200,792700,798900,805100,810400,814800,816500,816700,817000,816100,818100,823800,825600,822000,817100,817700,822900,827900,830100,832100,834200,840800,850400,858200,865600,873500,878400,880000,884300,890500,896700,899400,900200,899500,897700,898000,901600,903300,902700,903900,906700,908600,907600,907300,910100,912800
121780,River Terrace,Washington,DC,Washington,District of Columbia,3311,,,,,,,,,,,,,,,,,,,,,,,,,,,80900,82100,83000,82800,80000,77600,76900,75900,74000,72800,72900,74300,76100,77500,78300,79000,79200,79200,77700,75000,73600,73500,72700,72800,75300,77500,78200,79200,81400,83400,85100,86700,88400,89800,91300,93200,95100,96800,98000,98700,100000,102000,103800,105000,105200,105500,106500,108300,108800,106500,103400,101900,101700,102600,104800,107200,109400,111200,113500,115200,116300,118500,121900,124900,126700,127400,127900,129300,130800,132100,133200,134800,136900,139800,143300,147100,151500,155100,158100,161400,164700,167100,169000,171300,174200,177800,181900,186000,189000,192100,196400,201400,205300,207400,208400,209100,209700,211000,212800,214400,215900,217900,219800,220800,222100,225400,229500,233300,237500,241500,244400,245300,243900,241300,239100,238800,239600,239200,237200,235200,232200,226700,220300,215600,213200,212600,209900,204500,200400,198800,197600,195700,192800,189900,187400,185500,184600,183900,184300,184400,182300,179700,180000,181000,180900,180800,180800,181000,180800,180700,179100,176700,175100,175100,173500,169800,166300,163600,159800,155400,152100,151200,151500,151500,150900,149900,148200,146400,145500,146300,147200,146600,144100,141100,139600,140500,141900,141900,141300,141100,141200,140700,142400,146100,149800,151500,152900,153900,154400,155000,158100,162000,165700,168400,170300,171300,171900,172100,171800,173400,177800,181400,183000,187200,194500,202100,208300,212200,213700,215100,216800,216200,213900,212400,212500,212700,212600,211500,210000,211700,215300
403507,Carver,Washington,DC,Washington,District of Columbia,3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103400,101400,95900,90800,87600,85300,84700,84600,83200,81700,81300,81500,81500,81300,80900,81000,81500,82300,82500,82700,83400,83500,82500,82300,83800,86200,88400,90300,91600,92400,92700,93600,94700,96900,100200,103600,105700,107400,108500,108200,107900,110600,116100,121000,123500,124900,126100,126900,126700,127400,129800,134200,138600,141300,142500,144300,147600,150300,151700,153200,156200,159500,162100,164300,166700,168600,169200,169700,171400,175400,180400,187300,197000,206900,213500,217600,223000,228800,233800,238500,244300,248700,250500,249000,245100,241000,238600,238300,239200,240200,241200,241200,240400,240300,242900,247000,250000,249300,247900,246900,244200,239900,238400,238500,237500,234500,230900,226600,222200,220200,219200,217100,215100,214400,212700,209000,205600,203400,200700,197500,196800,197800,199500,199600,198300,196300,195300,196200,198400,199700,199900,201800,204000,203700,200300,199400,200800,202300,200800,198300,195100,193000,190900,188900,185800,183100,183900,187200,189800,192500,195100,195500,195000,195400,197400,198500,198400,198500,199100,198300,198400,198900,200400,203700,207400,210200,213500,216700,219700,223300,227300,232300,238000,242100,246100,253800,264300,272600,279100,284800,289800,293700,296900,299000,301200,304700,308900,310900,311800,314600,319100,325900,334400,340900,342200,341700,342500,345800,348400,348800,348900,349600,349900,350100,354700,364800,376200,383500,387900
403501,Douglas,Washington,DC,Washington,District of Columbia,3351,,,,,,,,,,,,,,,,,,,,,,,,,,,142200,140900,137600,137400,138300,136700,134400,133800,132800,130800,127900,128200,128100,123400,117500,115700,115700,117400,120900,124700,125500,124000,123100,125300,129100,131800,133100,131300,127000,123300,123300,123200,122100,120900,121800,123400,124100,124000,124200,125300,125500,123900,122800,123400,124700,126200,128400,132600,137400,140200,140800,142600,145800,149300,150900,152600,155000,157200,157200,157300,158400,159700,161900,165900,168600,170200,171100,171400,173100,175800,177900,179200,181400,184300,188100,193300,199900,205100,209000,212600,214700,215700,217800,220400,223200,226200,225400,219900,217700,221900,225900,227100,230400,236500,241500,244500,246700,249800,254700,259400,262400,264600,269200,276700,284200,289300,293400,296700,298700,299500,300100,301300,302000,301600,302300,304100,303700,300600,297500,295200,294100,293600,292700,291800,291500,290300,290300,291400,290700,287100,283500,280000,278100,278000,278100,278400,279300,280400,271500,257300,249400,250000,250400,252100,253500,255100,257700,258800,255500,252000,249700,247400,244700,243900,244200,242800,240800,239800,238400,237200,238800,241400,244100,246300,247700,246300,242200,238100,234600,229100,225100,222600,217800,212000,210900,212500,214400,219100,229200,240900,247200,247200,244800,244600,245300,243100,240900,241600,241900,239000,235600,232900,232600,234600,236800,237400,238300,240900,245900,251300,255700,256300,255400,256500,260700,265400,268100,270800,276400,284100,290200,293100,293600,295900,301200,304500,302500,300300,301500,306200,311200
